Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","29/03/2025 19:07 UTC"
"Last updated:","8 October 2024"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024"
Origin:,"214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
"Country of asylum:","70,200,196,184,183,246,173,181,180,164,170,160,158,122,155,154,143,120,138,133,121,132,114,113,111,115,94,90,86,85,205,253,76,74,72,71,64,61,65,57,50,49,48,84,30,238,29,17,24,13,12,10,5,3"
Year,"Country of origin","Country of asylum","Refugees under UNHCR's mandate",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2021,Mozambique,Belgium,0,10,0,0,0,0,0,,0
2021,Mozambique,France,19,0,0,0,0,0,0,,0
2021,Mozambique,"United Kingdom of Great Britain and Northern Ireland",7,5,0,0,0,0,0,,0
2021,Mozambique,Germany,13,32,0,0,0,0,0,,0
2021,Mozambique,Iceland,5,0,0,0,0,0,0,,0
2021,Mozambique,Ireland,5,0,0,0,0,0,0,,0
2021,Mozambique,Sweden,0,5,0,0,0,0,0,,0
2021,Mauritius,France,44,0,0,0,0,0,0,,0
2021,Mauritius,"United Kingdom of Great Britain and Northern Ireland",69,106,0,0,0,0,0,,0
2021,Mauritius,Germany,5,5,0,0,0,0,0,,0
2021,Mauritius,Ireland,21,24,0,0,0,0,0,,0
2021,Mauritius,Italy,5,9,0,0,0,0,0,,0
2021,Mauritius,Portugal,0,5,0,0,0,0,0,,0
2021,Myanmar,Armenia,0,5,0,0,0,0,0,,0
2021,Myanmar,Austria,32,9,0,0,0,0,0,,0
2021,Myanmar,Belgium,8,5,0,0,0,0,0,,0
2021,Myanmar,Czechia,149,0,0,0,0,0,0,,0
2021,Myanmar,Denmark,13,5,0,0,0,0,0,,0
2021,Myanmar,Finland,32,5,0,0,0,0,0,,0
2021,Myanmar,France,355,12,0,0,0,0,0,,0
2021,Myanmar,"United Kingdom of Great Britain and Northern Ireland",367,87,0,0,0,0,0,,0
2021,Myanmar,Germany,890,472,0,0,0,0,0,,0
2021,Myanmar,Greece,100,7,0,0,0,0,0,,0
2021,Myanmar,Ireland,13,5,0,0,0,0,0,,0
2021,Myanmar,Italy,5,9,0,0,0,0,0,,0
2021,Myanmar,"Netherlands (Kingdom of the)",203,20,0,0,0,0,0,,0
2021,Myanmar,Norway,22,5,0,0,0,0,0,,0
2021,Myanmar,Romania,30,0,0,0,0,0,0,,0
2021,Myanmar,Spain,8,5,0,0,0,0,0,,0
2021,Myanmar,Sweden,6,5,0,0,0,0,0,,0
2021,Myanmar,Switzerland,41,5,0,0,0,0,0,,0
2021,Myanmar,Ukraine,0,6,0,0,0,0,0,,0
2021,Namibia,"United Kingdom of Great Britain and Northern Ireland",193,784,0,0,0,0,0,,0
2021,Namibia,Germany,0,47,0,0,0,0,0,,0
2021,Nepal,Austria,18,31,0,0,0,0,0,,0
2021,Nepal,Belgium,6,5,0,0,0,0,0,,0
2021,Nepal,"Bosnia and Herzegovina",0,0,0,0,0,0,20,,0
2021,Nepal,Cyprus,0,990,0,0,0,0,0,,0
2021,Nepal,Denmark,5,0,0,0,0,0,0,,0
2021,Nepal,France,217,35,0,0,0,0,0,,0
2021,Nepal,"United Kingdom of Great Britain and Northern Ireland",63,447,0,0,0,0,0,,0
2021,Nepal,Germany,61,23,0,0,0,0,0,,0
2021,Nepal,Greece,28,88,0,0,0,0,0,,0
2021,Nepal,Hungary,10,0,0,0,0,0,0,,0
2021,Nepal,Ireland,9,20,0,0,0,0,0,,0
2021,Nepal,Italy,15,72,0,0,0,0,0,,0
2021,Nepal,Malta,0,18,0,0,0,0,0,,0
2021,Nepal,"Netherlands (Kingdom of the)",101,5,0,0,0,0,0,,0
2021,Nepal,Norway,5,0,0,0,0,0,0,,0
2021,Nepal,Poland,7,0,0,0,0,0,0,,0
2021,Nepal,Portugal,0,5,0,0,0,0,0,,0
2021,Nepal,Romania,0,5,0,0,0,0,0,,0
2021,Nepal,Spain,0,10,0,0,0,0,0,,0
2021,Nepal,Slovenia,0,10,0,0,0,0,0,,0
2021,Nepal,Sweden,9,5,0,0,0,0,0,,0
2021,Nepal,Switzerland,18,5,0,0,0,0,0,,0
2021,"Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland",5,0,0,0,0,0,0,,0
2021,"Netherlands (Kingdom of the)",Germany,31,5,0,0,0,0,0,,0
2021,"Netherlands (Kingdom of the)",Switzerland,5,0,0,0,0,0,0,,0
2021,Niger,Belgium,136,125,0,0,0,0,0,,0
2021,Niger,Cyprus,0,5,0,0,0,0,0,,0
2021,Niger,France,197,34,0,0,0,0,0,,0
2021,Niger,"United Kingdom of Great Britain and Northern Ireland",194,24,0,0,0,0,0,,0
2021,Niger,Germany,60,93,0,0,0,0,0,,0
2021,Niger,Greece,19,6,0,0,0,0,0,,0
2021,Niger,Ireland,5,0,0,0,0,0,0,,0
2021,Niger,Italy,478,40,0,0,0,0,0,,0
2021,Niger,Luxembourg,0,5,0,0,0,0,0,,0
2021,Niger,Malta,0,33,0,0,0,0,0,,0
2021,Niger,"Netherlands (Kingdom of the)",5,8,0,0,0,0,0,,0
2021,Niger,Spain,22,10,0,0,0,0,0,,0
2021,Niger,Sweden,5,0,0,0,0,0,0,,0
2021,Niger,Switzerland,8,0,0,0,0,0,0,,0
2021,Nicaragua,Austria,5,0,0,0,0,0,0,,0
2021,Nicaragua,Belgium,26,10,0,0,0,0,0,,0
2021,Nicaragua,Denmark,13,0,0,0,0,0,0,,0
2021,Nicaragua,Finland,63,36,0,0,0,0,0,,0
2021,Nicaragua,France,68,7,0,0,0,0,0,,0
2021,Nicaragua,"United Kingdom of Great Britain and Northern Ireland",54,165,0,0,0,0,0,,0
2021,Nicaragua,Germany,5,202,0,0,0,0,0,,0
2021,Nicaragua,Ireland,11,15,0,0,0,0,0,,0
2021,Nicaragua,Italy,9,5,0,0,0,0,0,,0
2021,Nicaragua,"Netherlands (Kingdom of the)",40,5,0,0,0,0,0,,0
2021,Nicaragua,Norway,10,0,0,0,0,0,0,,0
2021,Nicaragua,Spain,1797,4805,0,0,0,0,0,,0
2021,Nicaragua,Sweden,63,40,0,0,0,0,0,,0
2021,Nicaragua,Switzerland,7,8,0,0,0,0,0,,0
2021,Nigeria,Armenia,5,0,0,0,0,0,0,,0
2021,Nigeria,Austria,425,334,0,0,0,0,0,,0
2021,Nigeria,Belgium,55,310,0,0,0,0,0,,0
2021,Nigeria,Belarus,0,14,0,0,0,0,0,,0
2021,Nigeria,"Bosnia and Herzegovina",0,0,0,0,0,0,9,,0
2021,Nigeria,Bulgaria,0,5,0,0,0,0,0,,0
2021,Nigeria,Cyprus,23,2139,0,0,0,0,0,,0
2021,Nigeria,Czechia,8,9,0,0,0,0,0,,0
2021,Nigeria,Denmark,11,5,0,0,0,0,0,,0
2021,Nigeria,Finland,139,57,0,0,0,0,0,,0
2021,Nigeria,France,5491,4010,0,0,0,0,0,,0
2021,Nigeria,"United Kingdom of Great Britain and Northern Ireland",3101,3001,0,0,0,0,0,,0
2021,Nigeria,Georgia,0,35,0,0,0,0,0,,0
2021,Nigeria,Germany,10023,11392,0,0,0,0,0,,0
2021,Nigeria,Greece,374,158,0,0,0,0,0,,0
2021,Nigeria,Croatia,12,0,0,0,0,0,0,,0
2021,Nigeria,Hungary,53,0,0,0,0,0,0,,0
2021,Nigeria,Iceland,65,5,0,0,0,0,0,,0
2021,Nigeria,Ireland,396,1021,0,0,0,0,0,,0
2021,Nigeria,Italy,20557,3983,0,0,0,0,0,,0
2021,Nigeria,Lithuania,5,0,0,0,0,0,0,,0
2021,Nigeria,Luxembourg,9,10,0,0,0,0,0,,0
2021,Nigeria,Malta,124,203,0,0,0,0,0,,0
2021,Nigeria,"Netherlands (Kingdom of the)",332,273,0,0,0,0,0,,0
2021,Nigeria,Norway,118,5,0,0,0,0,0,,0
2021,Nigeria,Poland,7,9,0,0,0,0,0,,0
2021,Nigeria,Portugal,30,66,0,0,0,0,0,,0
2021,Nigeria,Romania,8,8,0,0,0,0,0,,0
2021,Nigeria,"Russian Federation",0,5,0,0,0,0,0,,0
2021,Nigeria,Spain,162,1395,0,0,0,0,0,,0
2021,Nigeria,"Serbia and Kosovo: S/RES/1244 (1999)",0,7,0,0,0,0,0,,0
2021,Nigeria,Slovenia,6,5,0,0,0,0,0,,0
2021,Nigeria,Sweden,598,327,0,0,0,0,0,,0
2021,Nigeria,Switzerland,282,71,0,0,0,0,0,,0
2021,Nigeria,Ukraine,7,33,0,0,0,0,0,,0
2021,Norway,"United Kingdom of Great Britain and Northern Ireland",5,0,0,0,0,0,0,,0
2021,Norway,Germany,0,10,0,0,0,0,0,,0
2021,"New Zealand",Germany,7,0,0,0,0,0,0,,0
2021,Oman,"United Kingdom of Great Britain and Northern Ireland",22,24,0,0,0,0,0,,0
2021,Oman,Germany,8,10,0,0,0,0,0,,0
2021,Oman,Spain,0,5,0,0,0,0,0,,0
2021,Pakistan,Austria,375,591,0,0,0,0,0,,0
2021,Pakistan,Azerbaijan,45,0,0,0,0,0,0,,0
2021,Pakistan,Belgium,345,140,0,0,0,0,0,,0
2021,Pakistan,"Bosnia and Herzegovina",5,22,0,0,0,0,690,,0
2021,Pakistan,Bulgaria,30,56,0,0,0,0,0,,0
2021,Pakistan,Cyprus,21,1460,0,0,0,0,0,,0
2021,Pakistan,Czechia,8,9,0,0,0,0,0,,0
2021,Pakistan,Denmark,66,20,0,0,0,0,0,,0
2021,Pakistan,Finland,75,23,0,0,0,0,0,,0
2021,Pakistan,France,2742,1810,0,0,0,0,0,,0
2021,Pakistan,"United Kingdom of Great Britain and Northern Ireland",8245,4420,0,0,0,0,0,,0
2021,Pakistan,Georgia,11,10,0,0,0,0,0,,0
2021,Pakistan,Germany,8788,4457,0,0,0,0,0,,0
2021,Pakistan,Greece,1279,3790,0,0,0,0,0,,0
2021,Pakistan,Croatia,10,20,0,0,0,0,0,,0
2021,Pakistan,Hungary,92,0,0,0,0,0,0,,0
2021,Pakistan,Iceland,22,0,0,0,0,0,0,,0
2021,Pakistan,Ireland,391,479,0,0,0,0,0,,0
2021,Pakistan,Italy,16570,9262,0,0,0,0,0,,0
2021,Pakistan,Lithuania,5,0,0,0,0,0,0,,0
2021,Pakistan,Luxembourg,0,5,0,0,0,0,0,,0
2021,Pakistan,"North Macedonia",5,5,0,0,0,0,0,,0
2021,Pakistan,Montenegro,0,10,0,0,0,0,0,,0
2021,Pakistan,Malta,59,53,0,0,0,0,0,,0
2021,Pakistan,"Netherlands (Kingdom of the)",768,310,0,0,0,0,0,,0
2021,Pakistan,Norway,77,12,0,0,0,0,0,,0
2021,Pakistan,Poland,29,6,0,0,0,0,0,,0
2021,Pakistan,Portugal,80,42,0,0,0,0,0,,0
2021,Pakistan,Romania,28,45,0,0,0,0,0,,0
2021,Pakistan,"Russian Federation",6,0,0,0,0,0,0,,0
2021,Pakistan,Spain,458,610,0,0,0,0,0,,0
2021,Pakistan,"Serbia and Kosovo: S/RES/1244 (1999)",5,5,0,0,0,0,308,,0
2021,Pakistan,Slovakia,8,0,0,0,0,0,0,,0
2021,Pakistan,Slovenia,5,29,0,0,0,0,0,,0
2021,Pakistan,Sweden,609,203,0,0,0,0,0,,0
2021,Pakistan,Switzerland,296,95,0,0,0,0,0,,0
2021,Pakistan,Ukraine,10,65,0,0,0,0,0,,0
2021,Panama,Germany,0,5,0,0,0,0,0,,0
2021,Panama,Spain,19,120,0,0,0,0,0,,0
2021,Paraguay,France,9,5,0,0,0,0,0,,0
2021,Paraguay,Germany,5,9,0,0,0,0,0,,0
2021,Paraguay,Italy,0,9,0,0,0,0,0,,0
2021,Paraguay,Spain,57,750,0,0,0,0,0,,0
2021,Paraguay,Switzerland,5,0,0,0,0,0,0,,0
2021,Peru,Belgium,0,70,0,0,0,0,0,,0
2021,Peru,France,473,41,0,0,0,0,0,,0
2021,Peru,"United Kingdom of Great Britain and Northern Ireland",0,9,0,0,0,0,0,,0
2021,Peru,Germany,31,12,0,0,0,0,0,,0
2021,Peru,Iceland,5,0,0,0,0,0,0,,0
2021,Peru,Italy,669,470,0,0,0,0,0,,0
2021,Peru,"Netherlands (Kingdom of the)",8,5,0,0,0,0,0,,0
2021,Peru,Spain,285,3325,0,0,0,0,0,,0
2021,Peru,Sweden,7,38,0,0,0,0,0,,0
2021,Peru,Switzerland,5,5,0,0,0,0,0,,0
2021,Philippines,Austria,19,13,0,0,0,0,0,,0
2021,Philippines,Belgium,0,5,0,0,0,0,0,,0
2021,Philippines,Cyprus,12,180,0,0,0,0,0,,0
2021,Philippines,France,7,6,0,0,0,0,0,,0
2021,Philippines,"United Kingdom of Great Britain and Northern Ireland",61,592,0,0,0,0,0,,0
2021,Philippines,Germany,37,24,0,0,0,0,0,,0
2021,Philippines,Greece,7,5,0,0,0,0,0,,0
2021,Philippines,Italy,17,43,0,0,0,0,0,,0
2021,Philippines,"Netherlands (Kingdom of the)",6,5,0,0,0,0,0,,0
2021,Philippines,"Russian Federation",5,0,0,0,0,0,0,,0
2021,Philippines,Spain,0,15,0,0,0,0,0,,0
2021,Philippines,Sweden,6,12,0,0,0,0,0,,0
2021,Philippines,Switzerland,12,0,0,0,0,0,0,,0
2021,Poland,Belgium,98,0,0,0,0,0,0,,0
2021,Poland,France,135,0,0,0,0,0,0,,0
2021,Poland,"United Kingdom of Great Britain and Northern Ireland",0,5,0,0,0,0,0,,0
2021,Poland,Germany,573,0,0,0,0,0,0,,0
2021,Portugal,Germany,6,0,0,0,0,0,0,,0
2021,Portugal,Switzerland,5,0,0,0,0,0,0,,0
2021,Qatar,"United Kingdom of Great Britain and Northern Ireland",17,11,0,0,0,0,0,,0
2021,Qatar,Germany,5,0,0,0,0,0,0,,0
2021,Romania,Austria,5,0,0,0,0,0,0,,0
2021,Romania,Belgium,36,10,0,0,0,0,0,,0
2021,Romania,France,171,5,0,0,0,0,0,,0
2021,Romania,"United Kingdom of Great Britain and Northern Ireland",0,11,0,0,0,0,0,,0
2021,Romania,Germany,129,10,0,0,0,0,0,,0
2021,Romania,Slovakia,37,0,0,0,0,0,0,,0
2021,Romania,Sweden,38,5,0,0,0,0,0,,0
2021,Romania,Switzerland,14,0,0,0,0,0,0,,0
2021,"South Africa",Austria,0,8,0,0,0,0,0,,0
2021,"South Africa",Belgium,5,0,0,0,0,0,0,,0
2021,"South Africa",Cyprus,0,5,0,0,0,0,0,,0
2021,"South Africa",France,142,7,0,0,0,0,0,,0
2021,"South Africa","United Kingdom of Great Britain and Northern Ireland",126,119,0,0,0,0,0,,0
2021,"South Africa",Georgia,0,5,0,0,0,0,0,,0
2021,"South Africa",Germany,20,54,0,0,0,0,0,,0
2021,"South Africa",Ireland,163,475,0,0,0,0,0,,0
2021,"South Africa",Italy,0,10,0,0,0,0,0,,0
2021,"South Africa",Malta,0,5,0,0,0,0,0,,0
2021,"South Africa","Netherlands (Kingdom of the)",0,5,0,0,0,0,0,,0
2021,"South Africa",Spain,5,0,0,0,0,0,0,,0
2021,"South Africa",Switzerland,7,0,0,0,0,0,0,,0
2021,"Russian Federation",Armenia,0,6,0,0,0,0,0,,0
2021,"Russian Federation",Austria,6526,702,0,0,0,0,0,,0
2021,"Russian Federation",Azerbaijan,317,8,0,0,0,0,0,,0
2021,"Russian Federation",Belgium,2665,405,0,0,0,0,0,,0
2021,"Russian Federation",Belarus,5,0,0,0,0,0,0,,0
2021,"Russian Federation",Bulgaria,12,0,0,0,0,0,0,,0
2021,"Russian Federation",Cyprus,77,75,0,0,0,0,0,,0
2021,"Russian Federation",Czechia,173,19,0,0,0,0,0,,0
2021,"Russian Federation",Denmark,630,29,0,0,0,0,0,,0
2021,"Russian Federation",Estonia,53,5,0,0,0,0,0,,0
2021,"Russian Federation",Finland,844,184,0,0,0,0,0,,0
2021,"Russian Federation",France,32918,1281,0,0,0,0,0,,0
2021,"Russian Federation","United Kingdom of Great Britain and Northern Ireland",876,704,0,0,0,0,0,,0
2021,"Russian Federation",Georgia,223,81,0,0,0,0,0,,0
2021,"Russian Federation",Germany,9584,10362,0,0,0,0,0,,0
2021,"Russian Federation",Greece,21,35,0,0,0,0,0,,0
2021,"Russian Federation",Croatia,15,6,0,0,0,0,0,,0
2021,"Russian Federation",Hungary,37,0,0,0,0,0,0,,0
2021,"Russian Federation",Iceland,20,0,0,0,0,0,0,,0
2021,"Russian Federation",Ireland,83,15,0,0,0,0,0,,0
2021,"Russian Federation",Italy,248,83,0,0,0,0,0,,0
2021,"Russian Federation",Lithuania,688,8,0,0,0,0,0,,0
2021,"Russian Federation",Luxembourg,17,10,0,0,0,0,0,,0
2021,"Russian Federation",Latvia,59,9,0,0,0,0,0,,0
2021,"Russian Federation","North Macedonia",0,5,0,0,0,0,0,,0
2021,"Russian Federation","Rep. of Moldova",5,5,0,0,0,0,0,,0
2021,"Russian Federation",Montenegro,6,13,0,0,0,0,0,,0
2021,"Russian Federation",Malta,18,0,0,0,0,0,0,,0
2021,"Russian Federation","Netherlands (Kingdom of the)",467,121,0,0,0,0,0,,0
2021,"Russian Federation",Norway,311,16,0,0,0,0,0,,0
2021,"Russian Federation",Poland,1078,424,0,0,0,0,0,,0
2021,"Russian Federation",Portugal,22,0,0,0,0,0,0,,0
2021,"Russian Federation",Spain,450,1870,0,0,0,0,0,,0
2021,"Russian Federation","Serbia and Kosovo: S/RES/1244 (1999)",5,6,0,0,0,0,0,,0
2021,"Russian Federation",Slovakia,38,0,0,0,0,0,0,,0
2021,"Russian Federation",Slovenia,21,0,0,0,0,0,0,,0
2021,"Russian Federation",Sweden,1314,354,0,0,0,0,0,,0
2021,"Russian Federation",Switzerland,738,77,0,0,0,0,0,,0
2021,"Russian Federation",Ukraine,175,167,0,0,0,0,0,,0
2021,Rwanda,Austria,12,5,0,0,0,0,0,,0
2021,Rwanda,Belgium,826,325,0,0,0,0,0,,0
2021,Rwanda,Cyprus,5,6,0,0,0,0,0,,0
2021,Rwanda,Denmark,13,5,0,0,0,0,0,,0
2021,Rwanda,Finland,39,28,0,0,0,0,0,,0
2021,Rwanda,France,4432,412,0,0,0,0,0,,0
2021,Rwanda,"United Kingdom of Great Britain and Northern Ireland",98,38,0,0,0,0,0,,0
2021,Rwanda,Germany,324,447,0,0,0,0,0,,0
2021,Rwanda,Greece,10,0,0,0,0,0,0,,0
2021,Rwanda,Ireland,35,0,0,0,0,0,0,,0
2021,Rwanda,Luxembourg,13,5,0,0,0,0,0,,0
2021,Rwanda,"Netherlands (Kingdom of the)",32,11,0,0,0,0,0,,0
2021,Rwanda,Norway,15,5,0,0,0,0,0,,0
2021,Rwanda,Poland,5,0,0,0,0,0,0,,0
2021,Rwanda,Romania,8,5,0,0,0,0,0,,0
2021,Rwanda,Spain,5,0,0,0,0,0,0,,0
2021,Rwanda,Sweden,55,31,0,0,0,0,0,,0
2021,Rwanda,Switzerland,103,11,0,0,0,0,0,,0
2021,Rwanda,Ukraine,5,0,0,0,0,0,0,,0
2021,"El Salvador",Belgium,542,595,0,0,0,0,0,,0
2021,"El Salvador",Denmark,5,0,0,0,0,0,0,,0
2021,"El Salvador",Finland,10,5,0,0,0,0,0,,0
2021,"El Salvador",France,111,5,0,0,0,0,0,,0
2021,"El Salvador","United Kingdom of Great Britain and Northern Ireland",820,2287,0,0,0,0,0,,0
2021,"El Salvador",Germany,143,65,0,0,0,0,0,,0
2021,"El Salvador",Greece,12,0,0,0,0,0,0,,0
2021,"El Salvador",Iceland,20,0,0,0,0,0,0,,0
2021,"El Salvador",Ireland,34,42,0,0,0,0,0,,0
2021,"El Salvador",Italy,3718,634,0,0,0,0,0,,0
2021,"El Salvador",Malta,0,5,0,0,0,0,0,,0
2021,"El Salvador","Netherlands (Kingdom of the)",38,30,0,0,0,0,0,,0
2021,"El Salvador",Norway,9,0,0,0,0,0,0,,0
2021,"El Salvador",Spain,859,3540,0,0,0,0,0,,0
2021,"El Salvador",Sweden,142,43,0,0,0,0,0,,0
2021,"El Salvador",Switzerland,8,5,0,0,0,0,0,,0
2021,"Saudi Arabia",Austria,7,0,0,0,0,0,0,,0
2021,"Saudi Arabia",Belgium,8,5,0,0,0,0,0,,0
2021,"Saudi Arabia",Czechia,5,0,0,0,0,0,0,,0
2021,"Saudi Arabia",France,42,0,0,0,0,0,0,,0
2021,"Saudi Arabia","United Kingdom of Great Britain and Northern Ireland",288,195,0,0,0,0,0,,0
2021,"Saudi Arabia",Georgia,0,6,0,0,0,0,0,,0
2021,"Saudi Arabia",Germany,175,23,0,0,0,0,0,,0
2021,"Saudi Arabia",Greece,8,0,0,0,0,0,0,,0
2021,"Saudi Arabia",Ireland,20,0,0,0,0,0,0,,0
2021,"Saudi Arabia",Malta,5,0,0,0,0,0,0,,0
2021,"Saudi Arabia","Netherlands (Kingdom of the)",35,20,0,0,0,0,0,,0
2021,"Saudi Arabia",Norway,8,0,0,0,0,0,0,,0
2021,"Saudi Arabia",Spain,5,5,0,0,0,0,0,,0
2021,"Saudi Arabia",Sweden,60,0,0,0,0,0,0,,0
2021,"Saudi Arabia",Switzerland,18,5,0,0,0,0,0,,0
2021,Senegal,Austria,14,8,0,0,0,0,0,,0
2021,Senegal,Belgium,396,300,0,0,0,0,0,,0
2021,Senegal,Bulgaria,0,5,0,0,0,0,0,,0
2021,Senegal,Cyprus,0,39,0,0,0,0,0,,0
2021,Senegal,Finland,5,0,0,0,0,0,0,,0
2021,Senegal,France,2682,1136,0,0,0,0,0,,0
2021,Senegal,"United Kingdom of Great Britain and Northern Ireland",98,66,0,0,0,0,0,,0
2021,Senegal,Germany,202,318,0,0,0,0,0,,0
2021,Senegal,Greece,63,41,0,0,0,0,0,,0
2021,Senegal,Iceland,5,0,0,0,0,0,0,,0
2021,Senegal,Ireland,5,5,0,0,0,0,0,,0
2021,Senegal,Italy,4647,561,0,0,0,0,0,,0
2021,Senegal,Luxembourg,5,10,0,0,0,0,0,,0
2021,Senegal,Malta,5,71,0,0,0,0,0,,0
2021,Senegal,"Netherlands (Kingdom of the)",17,20,0,0,0,0,0,,0
2021,Senegal,Portugal,5,71,0,0,0,0,0,,0
2021,Senegal,Spain,41,3065,0,0,0,0,0,,0
2021,Senegal,Sweden,57,27,0,0,0,0,0,,0
2021,Senegal,Switzerland,66,11,0,0,0,0,0,,0
2021,Senegal,Ukraine,0,5,0,0,0,0,0,,0
2021,Seychelles,"United Kingdom of Great Britain and Northern Ireland",9,0,0,0,0,0,0,,0
2021,Singapore,"United Kingdom of Great Britain and Northern Ireland",5,10,0,0,0,0,0,,0
2021,Singapore,Germany,7,5,0,0,0,0,0,,0
2021,"Sierra Leone",Austria,19,8,0,0,0,0,0,,0
2021,"Sierra Leone",Belgium,27,55,0,0,0,0,0,,0
2021,"Sierra Leone",Cyprus,24,616,0,0,0,0,0,,0
2021,"Sierra Leone",Czechia,5,0,0,0,0,0,0,,0
2021,"Sierra Leone",Finland,5,10,0,0,0,0,0,,0
2021,"Sierra Leone",France,1117,326,0,0,0,0,0,,0
2021,"Sierra Leone","United Kingdom of Great Britain and Northern Ireland",328,309,0,0,0,0,0,,0
2021,"Sierra Leone",Germany,825,622,0,0,0,0,0,,0
2021,"Sierra Leone",Greece,206,111,0,0,0,0,0,,0
2021,"Sierra Leone",Hungary,5,0,0,0,0,0,0,,0
2021,"Sierra Leone",Ireland,63,32,0,0,0,0,0,,0
2021,"Sierra Leone",Italy,438,100,0,0,0,0,0,,0
2021,"Sierra Leone",Malta,5,40,0,0,0,0,0,,0
2021,"Sierra Leone","Netherlands (Kingdom of the)",303,60,0,0,0,0,0,,0
2021,"Sierra Leone",Norway,9,0,0,0,0,0,0,,0
2021,"Sierra Leone",Poland,7,0,0,0,0,0,0,,0
2021,"Sierra Leone",Portugal,25,47,0,0,0,0,0,,0
2021,"Sierra Leone",Romania,5,0,0,0,0,0,0,,0
2021,"Sierra Leone",Spain,28,40,0,0,0,0,0,,0
2021,"Sierra Leone",Sweden,68,10,0,0,0,0,0,,0
2021,"Sierra Leone",Switzerland,39,5,0,0,0,0,0,,0
2021,"Sierra Leone",Ukraine,5,0,0,0,0,0,0,,0
2021,"Solomon Islands",Germany,6,0,0,0,0,0,0,,0
2021,Somalia,Austria,8414,1518,0,0,0,0,0,,0
2021,Somalia,Belgium,2551,1380,0,0,0,0,0,,0
2021,Somalia,"Bosnia and Herzegovina",0,0,0,0,0,0,9,,0
2021,Somalia,Bulgaria,47,5,0,0,0,0,0,,0
2021,Somalia,Cyprus,371,874,0,0,0,0,0,,0
2021,Somalia,Czechia,16,10,0,0,0,0,0,,0
2021,Somalia,Denmark,1360,21,0,0,0,0,0,,0
2021,Somalia,Finland,2512,226,0,0,0,0,0,,0
2021,Somalia,France,9048,4209,0,0,0,0,0,,0
2021,Somalia,"United Kingdom of Great Britain and Northern Ireland",2488,1141,0,0,0,0,0,,0
2021,Somalia,Georgia,5,10,0,0,0,0,0,,0
2021,Somalia,Germany,30283,5913,0,0,0,0,0,,0
2021,Somalia,Greece,4131,1292,0,0,0,0,0,,0
2021,Somalia,Croatia,29,0,0,0,0,0,0,,0
2021,Somalia,Hungary,606,0,0,0,0,0,0,,0
2021,Somalia,Iceland,97,10,0,0,0,0,0,,0
2021,Somalia,Ireland,493,338,0,0,0,0,0,,0
2021,Somalia,Italy,8151,973,0,0,0,0,0,,0
2021,Somalia,Liechtenstein,26,0,0,0,0,0,0,,0
2021,Somalia,Lithuania,22,0,0,0,0,0,0,,0
2021,Somalia,Luxembourg,57,35,0,0,0,0,0,,0
2021,Somalia,Latvia,5,0,0,0,0,0,0,,0
2021,Somalia,Malta,1776,160,0,0,0,0,0,,0
2021,Somalia,"Netherlands (Kingdom of the)",7284,826,0,0,0,0,0,,0
2021,Somalia,Norway,3984,29,0,0,0,0,0,,0
2021,Somalia,Poland,16,63,0,0,0,0,0,,0
2021,Somalia,Portugal,51,0,0,0,0,0,0,,0
2021,Somalia,Romania,270,48,0,0,0,0,0,,0
2021,Somalia,Spain,686,225,0,0,0,0,0,,0
2021,Somalia,"Serbia and Kosovo: S/RES/1244 (1999)",7,16,0,0,0,0,0,,0
2021,Somalia,Slovakia,34,0,0,0,0,0,0,,0
2021,Somalia,Slovenia,51,0,0,0,0,0,0,,0
2021,Somalia,Sweden,10330,528,0,0,0,0,0,,0
2021,Somalia,Switzerland,4459,150,0,0,0,0,0,,0
2021,Somalia,Ukraine,83,102,0,0,0,0,0,,0
